"dataset","freq","freq_label","siec","siec_label","nrg_cons","nrg_cons_label","unit","unit_label","tax","tax_label","currency","currency_label","geo","geo_label","time","time_label","value"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","MT","Malta","2023-S2","2023-S2","0.104"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","MT","Malta","2024-S1","2024-S1","0.1044"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","MT","Malta","2024-S2","2024-S2","0.1015"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","MT","Malta","2025-S1","2025-S1","0.1017"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","MT","Malta","2025-S2","2025-S2","0.1015"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NL","Netherlands","2022-S1","2022-S1","0.1653"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NL","Netherlands","2022-S2","2022-S2","0.1634"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NL","Netherlands","2023-S1","2023-S1","0.2738"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NL","Netherlands","2023-S2","2023-S2","0.2763"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NL","Netherlands","2024-S1","2024-S1","0.2135"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NL","Netherlands","2024-S2","2024-S2","0.1845"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NL","Netherlands","2025-S1","2025-S1","0.1667"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NL","Netherlands","2025-S2","2025-S2","0.1452"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","AT","Austria","2022-S1","2022-S1","0.2122"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","AT","Austria","2022-S2","2022-S2","0.2413"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","AT","Austria","2023-S1","2023-S1","0.2185"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","AT","Austria","2023-S2","2023-S2","0.2122"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","AT","Austria","2024-S1","2024-S1","0.1596"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","AT","Austria","2024-S2","2024-S2","0.1629"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","AT","Austria","2025-S1","2025-S1","0.1699"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","AT","Austria","2025-S2","2025-S2","0.1662"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PL","Poland","2022-S1","2022-S1","0.1399"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PL","Poland","2022-S2","2022-S2","0.1506"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PL","Poland","2023-S1","2023-S1","0.2606"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PL","Poland","2023-S2","2023-S2","0.2367"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PL","Poland","2024-S1","2024-S1","0.1784"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PL","Poland","2024-S2","2024-S2","0.2024"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PL","Poland","2025-S1","2025-S1","0.1713"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PL","Poland","2025-S2","2025-S2","0.1832"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PT","Portugal","2022-S1","2022-S1","0.1864"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PT","Portugal","2022-S2","2022-S2","0.1538"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PT","Portugal","2023-S1","2023-S1","0.0719"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PT","Portugal","2023-S2","2023-S2","0.0968"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PT","Portugal","2024-S1","2024-S1","0.0995"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PT","Portugal","2024-S2","2024-S2","0.1378"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PT","Portugal","2025-S1","2025-S1","0.1243"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","PT","Portugal","2025-S2","2025-S2","0.1168"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","RO","Romania","2022-S1","2022-S1","0.2232"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","RO","Romania","2022-S2","2022-S2","0.3395"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","RO","Romania","2023-S1","2023-S1","0.207"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","RO","Romania","2023-S2","2023-S2","0.1953"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","RO","Romania","2024-S1","2024-S1","0.1793"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","RO","Romania","2024-S2","2024-S2","0.1916"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","RO","Romania","2025-S1","2025-S1","0.1695"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","RO","Romania","2025-S2","2025-S2","0.1783"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SI","Slovenia","2022-S1","2022-S1","0.1848"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SI","Slovenia","2022-S2","2022-S2","0.215"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SI","Slovenia","2023-S1","2023-S1","0.2141"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SI","Slovenia","2023-S2","2023-S2","0.2121"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SI","Slovenia","2024-S1","2024-S1","0.1806"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SI","Slovenia","2024-S2","2024-S2","0.1901"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SI","Slovenia","2025-S1","2025-S1","0.1554"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SI","Slovenia","2025-S2","2025-S2","0.1505"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SK","Slovakia","2022-S1","2022-S1","0.2334"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SK","Slovakia","2022-S2","2022-S2","0.274"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SK","Slovakia","2023-S1","2023-S1","0.2719"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SK","Slovakia","2023-S2","2023-S2","0.24"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SK","Slovakia","2024-S1","2024-S1","0.1758"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SK","Slovakia","2024-S2","2024-S2","0.1934"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SK","Slovakia","2025-S1","2025-S1","0.1777"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SK","Slovakia","2025-S2","2025-S2","0.1842"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","FI","Finland","2022-S1","2022-S1","0.1091"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","FI","Finland","2022-S2","2022-S2","0.1837"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","FI","Finland","2023-S1","2023-S1","0.1028"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","FI","Finland","2023-S2","2023-S2","0.0814"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","FI","Finland","2024-S1","2024-S1","0.0889"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","FI","Finland","2024-S2","2024-S2","0.0629"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","FI","Finland","2025-S1","2025-S1","0.0644"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","FI","Finland","2025-S2","2025-S2","0.0529"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SE","Sweden","2022-S1","2022-S1","0.1044"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SE","Sweden","2022-S2","2022-S2","0.1574"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SE","Sweden","2023-S1","2023-S1","0.1049"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SE","Sweden","2023-S2","2023-S2","0.0839"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SE","Sweden","2024-S1","2024-S1","0.0825"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SE","Sweden","2024-S2","2024-S2","0.0737"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SE","Sweden","2025-S1","2025-S1","0.0854"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","SE","Sweden","2025-S2","2025-S2","0.0917"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NO","Norway","2022-S1","2022-S1","0.1289"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NO","Norway","2022-S2","2022-S2","0.1849"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NO","Norway","2023-S1","2023-S1","0.0892"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NO","Norway","2023-S2","2023-S2","0.0633"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NO","Norway","2024-S1","2024-S1","0.062"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NO","Norway","2024-S2","2024-S2","0.0551"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NO","Norway","2025-S1","2025-S1","0.0555"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","NO","Norway","2025-S2","2025-S2","0.0585"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","BA","Bosnia and Herzegovina","2022-S1","2022-S1","0.0856"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","BA","Bosnia and Herzegovina","2022-S2","2022-S2","0.0986"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","BA","Bosnia and Herzegovina","2023-S1","2023-S1","0.088"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","BA","Bosnia and Herzegovina","2023-S2","2023-S2","0.088"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","BA","Bosnia and Herzegovina","2024-S1","2024-S1","0.0876"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","BA","Bosnia and Herzegovina","2024-S2","2024-S2","0.0936"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","BA","Bosnia and Herzegovina","2025-S1","2025-S1","0.0996"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","BA","Bosnia and Herzegovina","2025-S2","2025-S2","0.1"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","ME","Montenegro","2022-S1","2022-S1","0.0578"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","ME","Montenegro","2022-S2","2022-S2","0.0574"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","ME","Montenegro","2025-S1","2025-S1","0"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","ME","Montenegro","2025-S2","2025-S2","0"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","MK","North Macedonia","2022-S1","2022-S1","0.2828"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","MK","North Macedonia","2022-S2","2022-S2","0.3697"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","MK","North Macedonia","2023-S1","2023-S1","0.1413"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","MK","North Macedonia","2023-S2","2023-S2","0.1296"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","MK","North Macedonia","2024-S1","2024-S1","0.0976"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","MK","North Macedonia","2024-S2","2024-S2","0.1164"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","MK","North Macedonia","2025-S1","2025-S1","0.1075"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH70000-149999","Consumption from 70 000 MWh to 149 999 MWh - band IF","KWH","Kilowatt-hour","I_TAX","All taxes and levies included","EUR","Euro","MK","North Macedonia","2025-S2","2025-S2","0.1115"
